object1name,object2name,object3name,object4name,intendedName,clickedName,trialNum,wordID,id,speakerID,listenerID
blueSquare2,redSquare2,stripedCircle1,blueSquare1,blueSquare1,stripedCircle1,57,word13,game72,2,1
blueSquare2,redSquare1,spottedCircle1,spottedCircle2,spottedCircle2,spottedCircle1,58,word11,game72,1,2
redSquare1,blueSquare2,spottedCircle2,spottedCircle1,spottedCircle1,redSquare1,59,word8,game72,2,1
redSquare1,spottedCircle1,blueSquare1,redSquare2,redSquare2,redSquare2,60,word9,game72,1,2
blueSquare1,stripedCircle1,stripedCircle2,blueSquare2,blueSquare2,blueSquare2,61,word15,game72,2,1
stripedCircle1,redSquare2,spottedCircle2,stripedCircle2,stripedCircle2,stripedCircle2,62,word10,game72,1,2
blueSquare2,stripedCircle2,redSquare2,stripedCircle1,stripedCircle1,stripedCircle1,63,word14,game72,2,1
blueSquare1,redSquare2,spottedCircle2,redSquare1,redSquare1,redSquare1,64,word7,game72,1,2
spottedCircle2,stripedCircle2,blueSquare1,blueSquare2,blueSquare2,blueSquare2,65,word15,game72,2,1
spottedCircle2,stripedCircle2,redSquare2,spottedCircle1,spottedCircle1,spottedCircle1,66,word8,game72,1,2
stripedCircle2,spottedCircle1,redSquare1,spottedCircle2,spottedCircle2,spottedCircle2,67,word11,game72,2,1
blueSquare2,stripedCircle2,spottedCircle2,blueSquare1,blueSquare1,blueSquare1,68,word13,game72,1,2
blueSquare1,redSquare2,stripedCircle1,redSquare1,redSquare1,redSquare1,69,word7,game72,2,1
stripedCircle1,blueSquare1,spottedCircle2,stripedCircle2,stripedCircle2,stripedCircle2,70,word10,game72,1,2
redSquare1,spottedCircle2,stripedCircle1,redSquare2,redSquare2,redSquare2,71,word9,game72,2,1
spottedCircle2,redSquare1,stripedCircle2,stripedCircle1,stripedCircle1,stripedCircle1,72,word14,game72,1,2
blueSquare1,stripedCircle2,redSquare1,redSquare2,redSquare2,redSquare2,73,word9,game72,2,1
spottedCircle1,blueSquare1,blueSquare2,spottedCircle2,spottedCircle2,spottedCircle2,74,word11,game72,1,2
stripedCircle2,redSquare1,blueSquare2,blueSquare1,blueSquare1,blueSquare1,75,word13,game72,2,1
stripedCircle1,spottedCircle1,redSquare2,stripedCircle2,stripedCircle2,stripedCircle2,76,word10,game72,1,2
spottedCircle2,redSquare2,blueSquare1,blueSquare2,blueSquare2,blueSquare2,77,word15,game72,2,1
blueSquare2,redSquare2,spottedCircle1,redSquare1,redSquare1,redSquare1,78,word7,game72,1,2
redSquare1,spottedCircle2,stripedCircle2,spottedCircle1,spottedCircle1,spottedCircle1,79,word8,game72,2,1
spottedCircle1,stripedCircle2,blueSquare2,stripedCircle1,stripedCircle1,stripedCircle1,80,word14,game72,1,2
blueSquare1,stripedCircle1,spottedCircle2,stripedCircle2,stripedCircle2,stripedCircle2,81,word10,game72,2,1
spottedCircle1,blueSquare2,redSquare2,blueSquare1,blueSquare1,blueSquare1,82,word13,game72,1,2
stripedCircle1,redSquare2,blueSquare2,redSquare1,redSquare1,redSquare1,83,word7,game72,2,1
blueSquare2,stripedCircle2,spottedCircle1,stripedCircle1,stripedCircle1,stripedCircle1,84,word14,game72,1,2
stripedCircle2,spottedCircle1,blueSquare1,blueSquare2,blueSquare2,blueSquare2,85,word15,game72,2,1
spottedCircle2,blueSquare1,redSquare2,spottedCircle1,spottedCircle1,spottedCircle1,86,word8,game72,1,2
redSquare1,stripedCircle2,stripedCircle1,redSquare2,redSquare2,redSquare2,87,word9,game72,2,1
stripedCircle1,spottedCircle1,stripedCircle2,spottedCircle2,spottedCircle2,spottedCircle2,88,word11,game72,1,2
blueSquare2,stripedCircle1,blueSquare1,stripedCircle2,stripedCircle2,stripedCircle2,89,word10,game72,2,1
redSquare1,stripedCircle2,stripedCircle1,redSquare2,redSquare2,redSquare2,90,word9,game72,1,2
stripedCircle2,redSquare2,spottedCircle1,spottedCircle2,spottedCircle2,spottedCircle2,91,word11,game72,2,1
redSquare2,stripedCircle1,blueSquare2,blueSquare1,blueSquare1,blueSquare1,92,word13,game72,1,2
stripedCircle1,redSquare2,spottedCircle2,redSquare1,redSquare1,redSquare1,93,word7,game72,2,1
blueSquare2,stripedCircle1,spottedCircle2,spottedCircle1,spottedCircle1,spottedCircle1,94,word8,game72,1,2
stripedCircle2,redSquare1,blueSquare2,stripedCircle1,stripedCircle1,stripedCircle1,95,word14,game72,2,1
redSquare1,blueSquare1,stripedCircle1,blueSquare2,blueSquare2,blueSquare2,96,word15,game72,1,2
