object1name,object2name,object3name,object4name,intendedName,clickedName,trialNum,wordID,id,speakerID,listenerID
stripedCircle1,spottedCircle1,redSquare1,redSquare2,redSquare2,redSquare2,30,word9,game110,1,2
blueSquare1,spottedCircle2,redSquare1,spottedCircle1,spottedCircle1,spottedCircle1,31,word5,game110,2,1
blueSquare2,spottedCircle1,blueSquare1,spottedCircle2,spottedCircle2,spottedCircle2,32,word14,game110,1,2
redSquare2,spottedCircle1,blueSquare2,blueSquare1,blueSquare1,blueSquare1,33,word12,game110,2,1
redSquare2,spottedCircle1,stripedCircle2,stripedCircle1,stripedCircle1,stripedCircle1,34,word16,game110,1,2
redSquare1,spottedCircle1,stripedCircle2,redSquare2,redSquare2,redSquare2,35,word9,game110,2,1
spottedCircle2,redSquare2,stripedCircle2,spottedCircle1,spottedCircle1,spottedCircle1,36,word5,game110,1,2
stripedCircle1,spottedCircle2,blueSquare1,stripedCircle2,stripedCircle2,stripedCircle2,37,word13,game110,2,1
blueSquare2,blueSquare1,spottedCircle1,spottedCircle2,spottedCircle2,spottedCircle2,38,word14,game110,1,2
blueSquare2,redSquare2,stripedCircle2,redSquare1,redSquare1,redSquare1,39,word11,game110,2,1
stripedCircle1,blueSquare1,redSquare2,blueSquare2,blueSquare2,blueSquare2,40,word3,game110,1,2
spottedCircle1,redSquare1,stripedCircle1,redSquare2,redSquare2,redSquare2,41,word9,game110,2,1
stripedCircle2,redSquare2,spottedCircle1,stripedCircle1,stripedCircle1,stripedCircle1,42,word16,game110,1,2
blueSquare2,redSquare1,stripedCircle1,stripedCircle2,stripedCircle2,stripedCircle2,43,word13,game110,2,1
redSquare1,blueSquare2,spottedCircle1,blueSquare1,blueSquare1,blueSquare1,44,word12,game110,1,2
redSquare1,redSquare2,spottedCircle2,spottedCircle1,spottedCircle1,spottedCircle1,45,word5,game110,2,1
blueSquare1,spottedCircle1,redSquare2,blueSquare2,blueSquare2,blueSquare2,46,word3,game110,1,2
redSquare2,blueSquare2,blueSquare1,redSquare1,redSquare1,redSquare1,47,word11,game110,2,1
blueSquare1,stripedCircle1,spottedCircle1,spottedCircle2,spottedCircle2,spottedCircle2,48,word14,game110,1,2
stripedCircle1,spottedCircle2,redSquare1,stripedCircle2,stripedCircle2,stripedCircle2,49,word13,game110,2,1
blueSquare2,redSquare1,spottedCircle1,redSquare2,redSquare2,redSquare2,50,word9,game110,1,2
stripedCircle1,stripedCircle2,spottedCircle2,spottedCircle1,spottedCircle1,spottedCircle1,51,word5,game110,2,1
spottedCircle2,redSquare2,spottedCircle1,redSquare1,redSquare1,redSquare1,52,word11,game110,1,2
stripedCircle2,blueSquare2,spottedCircle1,blueSquare1,blueSquare1,blueSquare1,53,word12,game110,2,1
stripedCircle2,redSquare1,spottedCircle2,stripedCircle1,stripedCircle1,stripedCircle1,54,word16,game110,1,2
redSquare1,blueSquare1,spottedCircle1,spottedCircle2,spottedCircle2,spottedCircle2,55,word14,game110,2,1
redSquare2,blueSquare1,stripedCircle2,blueSquare2,blueSquare2,blueSquare2,56,word3,game110,1,2
blueSquare2,spottedCircle2,redSquare1,spottedCircle1,spottedCircle1,spottedCircle1,57,word5,game110,2,1
blueSquare1,stripedCircle1,stripedCircle2,blueSquare2,blueSquare2,blueSquare2,58,word3,game110,1,2
blueSquare1,redSquare1,stripedCircle1,stripedCircle2,stripedCircle2,stripedCircle2,59,word13,game110,2,1
blueSquare2,stripedCircle1,spottedCircle1,spottedCircle2,spottedCircle2,spottedCircle2,60,word14,game110,1,2
redSquare1,stripedCircle1,blueSquare2,blueSquare1,blueSquare1,blueSquare1,61,word12,game110,2,1
stripedCircle1,redSquare2,spottedCircle1,redSquare1,redSquare1,redSquare1,62,word11,game110,1,2
stripedCircle1,blueSquare2,redSquare1,redSquare2,redSquare2,redSquare2,63,word9,game110,2,1
stripedCircle2,blueSquare1,redSquare2,stripedCircle1,stripedCircle1,stripedCircle1,64,word16,game110,1,2
redSquare1,blueSquare2,stripedCircle2,redSquare2,redSquare2,redSquare2,65,word9,game110,2,1
blueSquare1,redSquare2,spottedCircle1,redSquare1,redSquare1,redSquare1,66,word11,game110,1,2
stripedCircle1,redSquare2,spottedCircle2,stripedCircle2,stripedCircle2,stripedCircle2,67,word13,game110,2,1
spottedCircle2,blueSquare1,stripedCircle2,stripedCircle1,stripedCircle1,stripedCircle1,68,word16,game110,1,2
stripedCircle1,blueSquare2,redSquare1,blueSquare1,blueSquare1,blueSquare1,69,word12,game110,2,1
redSquare2,spottedCircle2,redSquare1,spottedCircle1,spottedCircle1,spottedCircle1,70,word5,game110,1,2
redSquare2,blueSquare1,redSquare1,blueSquare2,blueSquare2,blueSquare2,71,word3,game110,2,1
stripedCircle1,spottedCircle1,redSquare2,spottedCircle2,spottedCircle2,spottedCircle2,72,word14,game110,1,2
stripedCircle1,spottedCircle2,blueSquare1,blueSquare2,blueSquare2,blueSquare2,73,word3,game110,2,1
redSquare2,spottedCircle1,blueSquare1,redSquare1,redSquare1,redSquare1,74,word11,game110,1,2
stripedCircle1,redSquare1,spottedCircle2,spottedCircle1,spottedCircle1,spottedCircle1,75,word5,game110,2,1
blueSquare2,spottedCircle1,blueSquare1,spottedCircle2,spottedCircle2,spottedCircle2,76,word14,game110,1,2
spottedCircle2,blueSquare2,redSquare1,redSquare2,redSquare2,redSquare2,77,word9,game110,2,1
stripedCircle1,spottedCircle1,redSquare1,stripedCircle2,stripedCircle2,stripedCircle2,78,word13,game110,1,2
spottedCircle2,redSquare2,stripedCircle2,stripedCircle1,stripedCircle1,stripedCircle1,79,word16,game110,2,1
stripedCircle2,blueSquare2,redSquare2,blueSquare1,blueSquare1,blueSquare1,80,word12,game110,1,2
stripedCircle1,spottedCircle1,blueSquare1,stripedCircle2,stripedCircle2,stripedCircle2,81,word13,game110,2,1
redSquare2,spottedCircle1,blueSquare1,redSquare1,redSquare1,redSquare1,82,word11,game110,1,2
spottedCircle2,redSquare1,blueSquare2,redSquare2,redSquare2,redSquare2,83,word9,game110,2,1
blueSquare2,spottedCircle1,redSquare2,blueSquare1,blueSquare1,blueSquare1,84,word12,game110,1,2
stripedCircle2,spottedCircle1,redSquare1,stripedCircle1,stripedCircle1,stripedCircle1,85,word16,game110,2,1
spottedCircle1,stripedCircle1,redSquare1,spottedCircle2,spottedCircle2,spottedCircle2,86,word14,game110,1,2
stripedCircle1,redSquare1,spottedCircle2,spottedCircle1,spottedCircle1,spottedCircle1,87,word5,game110,2,1
spottedCircle1,redSquare1,blueSquare1,blueSquare2,blueSquare2,blueSquare2,88,word3,game110,1,2
blueSquare2,stripedCircle1,spottedCircle2,blueSquare1,blueSquare1,blueSquare1,89,word12,game110,2,1
redSquare1,stripedCircle1,stripedCircle2,redSquare2,redSquare2,redSquare2,90,word9,game110,1,2
blueSquare2,redSquare2,spottedCircle1,spottedCircle2,spottedCircle2,spottedCircle2,91,word14,game110,2,1
stripedCircle1,redSquare1,blueSquare1,blueSquare2,blueSquare2,blueSquare2,92,word3,game110,1,2
redSquare2,blueSquare2,stripedCircle1,stripedCircle2,stripedCircle2,stripedCircle2,93,word13,game110,2,1
stripedCircle1,spottedCircle1,redSquare2,redSquare1,redSquare1,redSquare1,94,word11,game110,1,2
spottedCircle2,redSquare1,redSquare2,spottedCircle1,spottedCircle1,spottedCircle1,95,word5,game110,2,1
stripedCircle2,blueSquare2,spottedCircle1,stripedCircle1,stripedCircle1,stripedCircle1,96,word16,game110,1,2
