object1name,object2name,object3name,object4name,intendedName,clickedName,trialNum,wordID,id,speakerID,listenerID
stripedCircle1,blueSquare2,stripedCircle2,spottedCircle2,spottedCircle2,spottedCircle2,73,word16,game17,2,1
blueSquare1,stripedCircle2,redSquare1,spottedCircle1,spottedCircle1,spottedCircle1,74,word16,game17,1,2
spottedCircle1,redSquare1,stripedCircle1,blueSquare2,blueSquare2,blueSquare2,75,word12,game17,2,1
spottedCircle1,stripedCircle1,blueSquare2,redSquare2,redSquare2,redSquare2,76,word13,game17,1,2
redSquare2,redSquare1,spottedCircle2,stripedCircle1,stripedCircle1,stripedCircle1,77,word4,game17,2,1
redSquare2,redSquare1,spottedCircle2,stripedCircle2,stripedCircle2,stripedCircle2,78,word4,game17,1,2
blueSquare1,stripedCircle1,spottedCircle2,redSquare1,redSquare1,redSquare1,79,word13,game17,2,1
redSquare1,stripedCircle2,stripedCircle1,blueSquare1,blueSquare1,blueSquare1,80,word12,game17,1,2
spottedCircle1,stripedCircle1,blueSquare1,redSquare1,redSquare1,redSquare1,81,word13,game17,2,1
spottedCircle1,redSquare2,redSquare1,blueSquare2,blueSquare2,blueSquare2,82,word12,game17,1,2
blueSquare1,stripedCircle1,redSquare1,spottedCircle2,spottedCircle2,spottedCircle2,83,word16,game17,2,1
redSquare2,redSquare1,spottedCircle2,stripedCircle1,stripedCircle1,stripedCircle1,84,word4,game17,1,2
stripedCircle2,spottedCircle2,redSquare1,blueSquare1,blueSquare1,blueSquare1,85,word12,game17,2,1
stripedCircle1,blueSquare1,redSquare1,spottedCircle1,spottedCircle1,spottedCircle1,86,word16,game17,1,2
blueSquare1,stripedCircle1,stripedCircle2,redSquare2,redSquare2,redSquare2,87,word13,game17,2,1
redSquare2,blueSquare2,spottedCircle2,stripedCircle2,stripedCircle2,stripedCircle2,88,word4,game17,1,2
spottedCircle2,redSquare2,blueSquare2,stripedCircle1,stripedCircle1,stripedCircle1,89,word4,game17,2,1
stripedCircle2,spottedCircle2,blueSquare1,redSquare2,redSquare2,redSquare2,90,word13,game17,1,2
stripedCircle2,redSquare2,redSquare1,blueSquare2,blueSquare2,blueSquare2,91,word12,game17,2,1
redSquare2,redSquare1,spottedCircle1,blueSquare1,blueSquare1,blueSquare1,92,word12,game17,1,2
stripedCircle1,redSquare2,stripedCircle2,spottedCircle2,spottedCircle2,spottedCircle2,93,word16,game17,2,1
blueSquare2,spottedCircle2,stripedCircle1,redSquare1,redSquare1,redSquare1,94,word13,game17,1,2
stripedCircle2,blueSquare2,blueSquare1,spottedCircle1,spottedCircle1,spottedCircle1,95,word16,game17,2,1
spottedCircle2,redSquare2,redSquare1,stripedCircle2,stripedCircle2,stripedCircle2,96,word4,game17,1,2
