object1name,object2name,object3name,object4name,intendedName,clickedName,trialNum,wordID,id,speakerID,listenerID
redSquare1,spottedCircle1,spottedCircle2,redSquare2,redSquare2,redSquare2,40,word2,game69,1,2
blueSquare2,spottedCircle2,stripedCircle1,blueSquare1,blueSquare1,spottedCircle2,41,word14,game69,2,1
spottedCircle2,blueSquare1,redSquare1,redSquare2,redSquare2,redSquare2,42,word2,game69,1,2
redSquare1,blueSquare1,spottedCircle1,blueSquare2,blueSquare2,blueSquare2,43,word11,game69,2,1
redSquare1,blueSquare1,spottedCircle1,spottedCircle2,spottedCircle2,spottedCircle1,44,word10,game69,1,2
redSquare2,stripedCircle1,blueSquare2,redSquare1,redSquare1,stripedCircle1,45,word12,game69,2,1
stripedCircle2,redSquare1,spottedCircle1,stripedCircle1,stripedCircle1,stripedCircle1,46,word4,game69,1,2
redSquare1,spottedCircle2,blueSquare1,spottedCircle1,spottedCircle1,spottedCircle2,47,word10,game69,2,1
redSquare1,blueSquare2,stripedCircle1,stripedCircle2,stripedCircle2,stripedCircle2,48,word13,game69,1,2
blueSquare2,redSquare2,spottedCircle2,blueSquare1,blueSquare1,spottedCircle2,49,word5,game69,2,1
stripedCircle1,spottedCircle1,blueSquare1,stripedCircle2,stripedCircle2,stripedCircle2,50,word13,game69,1,2
blueSquare2,spottedCircle2,stripedCircle2,stripedCircle1,stripedCircle1,stripedCircle1,51,word4,game69,2,1
stripedCircle1,spottedCircle1,blueSquare1,blueSquare2,blueSquare2,blueSquare2,52,word11,game69,1,2
spottedCircle1,blueSquare2,blueSquare1,spottedCircle2,spottedCircle2,spottedCircle2,53,word14,game69,2,1
spottedCircle1,blueSquare1,redSquare2,redSquare1,redSquare1,blueSquare1,54,word12,game69,1,2
spottedCircle2,redSquare1,blueSquare1,redSquare2,redSquare2,redSquare2,55,word2,game69,2,1
spottedCircle2,stripedCircle1,stripedCircle2,spottedCircle1,spottedCircle1,spottedCircle1,56,word10,game69,1,2
spottedCircle2,redSquare2,blueSquare1,blueSquare2,blueSquare2,blueSquare2,57,word11,game69,2,1
spottedCircle1,stripedCircle1,redSquare1,redSquare2,redSquare2,redSquare2,58,word2,game69,1,2
redSquare2,stripedCircle2,blueSquare2,blueSquare1,blueSquare1,stripedCircle2,59,word13,game69,2,1
stripedCircle2,redSquare1,blueSquare1,stripedCircle1,stripedCircle1,stripedCircle1,60,word4,game69,1,2
redSquare2,stripedCircle2,blueSquare1,redSquare1,redSquare1,redSquare1,61,word16,game69,2,1
blueSquare2,spottedCircle1,redSquare1,spottedCircle2,spottedCircle2,spottedCircle2,62,word14,game69,1,2
blueSquare2,spottedCircle1,stripedCircle1,stripedCircle2,stripedCircle2,stripedCircle2,63,word12,game69,2,1
spottedCircle2,blueSquare1,stripedCircle1,spottedCircle1,spottedCircle1,spottedCircle1,64,word10,game69,1,2
blueSquare2,spottedCircle2,stripedCircle2,blueSquare1,blueSquare1,blueSquare1,65,word5,game69,2,1
blueSquare2,blueSquare1,redSquare2,redSquare1,redSquare1,redSquare1,66,word16,game69,1,2
spottedCircle1,blueSquare1,stripedCircle2,stripedCircle1,stripedCircle1,stripedCircle1,67,word4,game69,2,1
spottedCircle2,redSquare1,blueSquare1,blueSquare2,blueSquare2,blueSquare2,68,word11,game69,1,2
redSquare2,stripedCircle2,spottedCircle1,spottedCircle2,spottedCircle2,spottedCircle2,69,word14,game69,2,1
redSquare1,stripedCircle1,redSquare2,stripedCircle2,stripedCircle2,stripedCircle2,70,word12,game69,1,2
redSquare1,blueSquare1,spottedCircle1,redSquare2,redSquare2,blueSquare1,71,word2,game69,2,1
stripedCircle2,spottedCircle2,redSquare2,spottedCircle1,spottedCircle1,spottedCircle1,72,word10,game69,1,2
spottedCircle1,redSquare2,redSquare1,spottedCircle2,spottedCircle2,spottedCircle2,73,word14,game69,2,1
spottedCircle2,blueSquare1,stripedCircle1,spottedCircle1,spottedCircle1,spottedCircle1,74,word10,game69,1,2
blueSquare2,spottedCircle2,redSquare2,redSquare1,redSquare1,redSquare1,75,word16,game69,2,1
stripedCircle1,blueSquare1,spottedCircle1,stripedCircle2,stripedCircle2,stripedCircle2,76,word12,game69,1,2
redSquare1,stripedCircle1,stripedCircle2,redSquare2,redSquare2,redSquare2,77,word2,game69,2,1
spottedCircle1,blueSquare1,stripedCircle2,blueSquare2,blueSquare2,blueSquare2,78,word11,game69,1,2
stripedCircle2,blueSquare2,redSquare1,stripedCircle1,stripedCircle1,redSquare1,79,word4,game69,2,1
stripedCircle1,blueSquare2,spottedCircle2,blueSquare1,blueSquare1,blueSquare1,80,word5,game69,1,2
stripedCircle1,spottedCircle2,blueSquare1,spottedCircle1,spottedCircle1,spottedCircle1,81,word10,game69,2,1
stripedCircle1,stripedCircle2,redSquare1,redSquare2,redSquare2,redSquare2,82,word2,game69,1,2
blueSquare1,stripedCircle1,stripedCircle2,blueSquare2,blueSquare2,blueSquare2,83,word11,game69,2,1
blueSquare2,spottedCircle2,stripedCircle1,blueSquare1,blueSquare1,blueSquare1,84,word5,game69,1,2
spottedCircle2,blueSquare2,redSquare2,redSquare1,redSquare1,redSquare1,85,word16,game69,2,1
stripedCircle2,spottedCircle2,blueSquare1,stripedCircle1,stripedCircle1,stripedCircle1,86,word4,game69,1,2
stripedCircle1,redSquare2,redSquare1,stripedCircle2,stripedCircle2,stripedCircle2,87,word12,game69,2,1
spottedCircle1,blueSquare1,redSquare1,spottedCircle2,spottedCircle2,spottedCircle2,88,word14,game69,1,2
stripedCircle2,stripedCircle1,blueSquare2,blueSquare1,blueSquare1,blueSquare1,89,word5,game69,2,1
blueSquare1,spottedCircle2,blueSquare2,spottedCircle1,spottedCircle1,spottedCircle1,90,word10,game69,1,2
redSquare2,stripedCircle1,spottedCircle1,redSquare1,redSquare1,redSquare1,91,word16,game69,2,1
stripedCircle1,blueSquare2,spottedCircle1,spottedCircle2,spottedCircle2,spottedCircle2,92,word14,game69,1,2
stripedCircle2,spottedCircle1,spottedCircle2,stripedCircle1,stripedCircle1,stripedCircle1,93,word4,game69,2,1
redSquare2,blueSquare1,stripedCircle1,blueSquare2,blueSquare2,blueSquare2,94,word11,game69,1,2
blueSquare1,redSquare1,spottedCircle1,redSquare2,redSquare2,redSquare2,95,word2,game69,2,1
stripedCircle1,spottedCircle2,blueSquare1,stripedCircle2,stripedCircle2,stripedCircle2,96,word12,game69,1,2
