object1name,object2name,object3name,object4name,intendedName,clickedName,trialNum,wordID,id,speakerID,listenerID
spottedCircle2,stripedCircle1,redSquare1,stripedCircle2,stripedCircle2,stripedCircle2,35,word3,game40,2,1
blueSquare1,spottedCircle1,redSquare2,spottedCircle2,spottedCircle2,spottedCircle2,36,word7,game40,1,2
stripedCircle1,stripedCircle2,redSquare2,redSquare1,redSquare1,redSquare1,37,word15,game40,2,1
spottedCircle1,redSquare1,stripedCircle2,redSquare2,redSquare2,redSquare2,38,word6,game40,1,2
stripedCircle2,blueSquare1,spottedCircle1,blueSquare2,blueSquare2,blueSquare2,39,word13,game40,2,1
stripedCircle2,blueSquare1,spottedCircle2,stripedCircle1,stripedCircle1,stripedCircle1,40,word14,game40,1,2
spottedCircle1,stripedCircle1,blueSquare2,spottedCircle2,spottedCircle2,spottedCircle2,41,word7,game40,2,1
stripedCircle1,spottedCircle2,redSquare1,redSquare2,redSquare2,redSquare2,42,word6,game40,1,2
stripedCircle1,spottedCircle2,blueSquare2,blueSquare1,blueSquare1,blueSquare1,43,word4,game40,2,1
blueSquare1,stripedCircle2,spottedCircle1,stripedCircle1,stripedCircle1,stripedCircle1,44,word14,game40,1,2
spottedCircle2,stripedCircle2,redSquare1,spottedCircle1,spottedCircle1,redSquare1,45,word5,game40,2,1
stripedCircle1,redSquare2,stripedCircle2,redSquare1,redSquare1,redSquare1,46,word16,game40,1,2
spottedCircle1,stripedCircle1,blueSquare1,stripedCircle2,stripedCircle2,stripedCircle2,47,word3,game40,2,1
blueSquare1,redSquare1,stripedCircle2,blueSquare2,blueSquare2,blueSquare2,48,word13,game40,1,2
redSquare1,blueSquare1,stripedCircle1,redSquare2,redSquare2,redSquare2,49,word6,game40,2,1
stripedCircle1,redSquare2,spottedCircle2,spottedCircle1,spottedCircle1,spottedCircle1,50,word2,game40,1,2
blueSquare2,redSquare2,redSquare1,blueSquare1,blueSquare1,redSquare1,51,word4,game40,2,1
redSquare2,spottedCircle2,stripedCircle1,redSquare1,redSquare1,redSquare1,52,word16,game40,1,2
spottedCircle1,stripedCircle2,redSquare1,stripedCircle1,stripedCircle1,stripedCircle1,53,word14,game40,2,1
stripedCircle1,stripedCircle2,blueSquare1,blueSquare2,blueSquare2,blueSquare2,54,word13,game40,1,2
blueSquare1,stripedCircle1,spottedCircle1,stripedCircle2,stripedCircle2,stripedCircle2,55,word3,game40,2,1
stripedCircle2,blueSquare2,spottedCircle1,spottedCircle2,spottedCircle2,spottedCircle2,56,word7,game40,1,2
spottedCircle2,stripedCircle1,redSquare1,spottedCircle1,spottedCircle1,spottedCircle1,57,word2,game40,2,1
stripedCircle1,blueSquare1,redSquare1,blueSquare2,blueSquare2,blueSquare2,58,word13,game40,1,2
blueSquare1,redSquare2,stripedCircle2,stripedCircle1,stripedCircle1,stripedCircle1,59,word14,game40,2,1
stripedCircle1,spottedCircle1,blueSquare1,spottedCircle2,spottedCircle2,spottedCircle2,60,word7,game40,1,2
stripedCircle1,redSquare1,blueSquare1,redSquare2,redSquare2,redSquare2,61,word6,game40,2,1
blueSquare1,blueSquare2,redSquare2,redSquare1,redSquare1,redSquare1,62,word16,game40,1,2
stripedCircle1,redSquare1,blueSquare2,blueSquare1,blueSquare1,blueSquare1,63,word12,game40,2,1
stripedCircle1,spottedCircle2,redSquare1,stripedCircle2,stripedCircle2,stripedCircle2,64,word3,game40,1,2
blueSquare2,stripedCircle2,redSquare1,blueSquare1,blueSquare1,blueSquare1,65,word12,game40,2,1
redSquare1,stripedCircle1,blueSquare2,stripedCircle2,stripedCircle2,stripedCircle2,66,word3,game40,1,2
redSquare2,spottedCircle1,stripedCircle1,spottedCircle2,spottedCircle2,spottedCircle2,67,word7,game40,2,1
blueSquare1,stripedCircle2,redSquare2,stripedCircle1,stripedCircle1,stripedCircle1,68,word14,game40,1,2
spottedCircle2,blueSquare1,redSquare2,spottedCircle1,spottedCircle1,spottedCircle1,69,word2,game40,2,1
blueSquare1,stripedCircle2,redSquare2,blueSquare2,blueSquare2,blueSquare2,70,word13,game40,1,2
redSquare1,spottedCircle2,blueSquare1,redSquare2,redSquare2,redSquare2,71,word6,game40,2,1
stripedCircle1,spottedCircle1,redSquare2,redSquare1,redSquare1,redSquare1,72,word16,game40,1,2
redSquare2,stripedCircle1,blueSquare1,stripedCircle2,stripedCircle2,stripedCircle2,73,word3,game40,2,1
redSquare2,stripedCircle2,blueSquare1,redSquare1,redSquare1,redSquare1,74,word16,game40,1,2
blueSquare2,spottedCircle2,blueSquare1,spottedCircle1,spottedCircle1,spottedCircle1,75,word2,game40,2,1
redSquare1,stripedCircle2,spottedCircle1,stripedCircle1,stripedCircle1,stripedCircle1,76,word14,game40,1,2
blueSquare2,stripedCircle2,redSquare1,blueSquare1,blueSquare1,blueSquare1,77,word12,game40,2,1
spottedCircle1,stripedCircle2,redSquare1,spottedCircle2,spottedCircle2,spottedCircle2,78,word7,game40,1,2
redSquare2,stripedCircle1,blueSquare1,blueSquare2,blueSquare2,blueSquare2,79,word13,game40,2,1
redSquare1,stripedCircle2,spottedCircle1,redSquare2,redSquare2,redSquare2,80,word6,game40,1,2
stripedCircle1,stripedCircle2,spottedCircle1,spottedCircle2,spottedCircle2,spottedCircle2,81,word7,game40,2,1
redSquare2,stripedCircle2,blueSquare2,blueSquare1,blueSquare1,blueSquare1,82,word12,game40,1,2
redSquare1,stripedCircle2,blueSquare2,redSquare2,redSquare2,redSquare2,83,word6,game40,2,1
blueSquare1,stripedCircle1,spottedCircle1,blueSquare2,blueSquare2,blueSquare2,84,word13,game40,1,2
stripedCircle1,spottedCircle1,spottedCircle2,stripedCircle2,stripedCircle2,stripedCircle2,85,word3,game40,2,1
redSquare1,blueSquare1,spottedCircle2,spottedCircle1,spottedCircle1,spottedCircle1,86,word2,game40,1,2
redSquare2,spottedCircle2,spottedCircle1,redSquare1,redSquare1,redSquare1,87,word16,game40,2,1
redSquare1,stripedCircle2,spottedCircle1,stripedCircle1,stripedCircle1,stripedCircle1,88,word14,game40,1,2
stripedCircle2,blueSquare2,redSquare1,redSquare2,redSquare2,redSquare2,89,word6,game40,2,1
redSquare1,blueSquare2,spottedCircle2,spottedCircle1,spottedCircle1,spottedCircle1,90,word2,game40,1,2
redSquare1,stripedCircle1,blueSquare1,stripedCircle2,stripedCircle2,stripedCircle2,91,word3,game40,2,1
stripedCircle2,redSquare1,blueSquare1,blueSquare2,blueSquare2,blueSquare2,92,word13,game40,1,2
redSquare2,blueSquare1,stripedCircle2,stripedCircle1,stripedCircle1,stripedCircle1,93,word14,game40,2,1
redSquare1,spottedCircle1,stripedCircle2,spottedCircle2,spottedCircle2,spottedCircle2,94,word7,game40,1,2
stripedCircle1,redSquare2,spottedCircle2,redSquare1,redSquare1,redSquare1,95,word16,game40,2,1
stripedCircle2,spottedCircle1,blueSquare2,blueSquare1,blueSquare1,blueSquare1,96,word12,game40,1,2
