object1name,object2name,object3name,object4name,intendedName,clickedName,trialNum,wordID,id,speakerID,listenerID
blueSquare2,blueSquare1,spottedCircle2,spottedCircle1,spottedCircle1,spottedCircle1,19,word13,game55,2,1
stripedCircle2,redSquare1,blueSquare1,redSquare2,redSquare2,blueSquare1,20,word11,game55,1,2
blueSquare2,stripedCircle2,spottedCircle1,blueSquare1,blueSquare1,blueSquare2,21,word16,game55,2,1
blueSquare1,redSquare1,spottedCircle2,blueSquare2,blueSquare2,blueSquare1,22,word5,game55,1,2
redSquare1,redSquare2,stripedCircle2,stripedCircle1,stripedCircle1,stripedCircle2,23,word6,game55,2,1
spottedCircle1,spottedCircle2,redSquare2,redSquare1,redSquare1,redSquare2,24,word7,game55,1,2
blueSquare2,spottedCircle2,redSquare1,blueSquare1,blueSquare1,spottedCircle2,25,word10,game55,2,1
redSquare1,redSquare2,spottedCircle1,spottedCircle2,spottedCircle2,redSquare2,26,word10,game55,1,2
redSquare1,blueSquare1,stripedCircle1,redSquare2,redSquare2,redSquare2,27,word3,game55,2,1
redSquare2,blueSquare1,stripedCircle1,blueSquare2,blueSquare2,stripedCircle1,28,word16,game55,1,2
blueSquare1,redSquare2,spottedCircle1,redSquare1,redSquare1,spottedCircle1,29,word10,game55,2,1
redSquare1,stripedCircle2,blueSquare2,stripedCircle1,stripedCircle1,redSquare1,30,word9,game55,1,2
stripedCircle1,redSquare1,spottedCircle1,stripedCircle2,stripedCircle2,spottedCircle1,31,word13,game55,2,1
stripedCircle1,redSquare2,spottedCircle2,spottedCircle1,spottedCircle1,redSquare2,32,word10,game55,1,2
redSquare2,blueSquare2,stripedCircle2,redSquare1,redSquare1,blueSquare2,33,word1,game55,2,1
spottedCircle2,blueSquare1,redSquare2,spottedCircle1,spottedCircle1,blueSquare1,34,word10,game55,1,2
spottedCircle2,blueSquare1,stripedCircle1,blueSquare2,blueSquare2,stripedCircle1,35,word7,game55,2,1
spottedCircle1,blueSquare2,spottedCircle2,blueSquare1,blueSquare1,blueSquare1,36,word10,game55,1,2
blueSquare2,blueSquare1,spottedCircle1,spottedCircle2,spottedCircle2,blueSquare2,37,word13,game55,2,1
blueSquare2,spottedCircle1,stripedCircle2,stripedCircle1,stripedCircle1,blueSquare2,38,word5,game55,1,2
redSquare1,stripedCircle1,blueSquare1,redSquare2,redSquare2,redSquare2,39,word12,game55,2,1
blueSquare1,stripedCircle1,spottedCircle2,stripedCircle2,stripedCircle2,stripedCircle1,40,word1,game55,1,2
redSquare2,stripedCircle2,spottedCircle2,redSquare1,redSquare1,redSquare1,41,word11,game55,2,1
stripedCircle1,redSquare1,blueSquare1,redSquare2,redSquare2,stripedCircle1,42,word12,game55,1,2
redSquare1,spottedCircle1,stripedCircle1,spottedCircle2,spottedCircle2,spottedCircle2,43,word13,game55,2,1
blueSquare1,stripedCircle1,blueSquare2,stripedCircle2,stripedCircle2,stripedCircle2,44,word7,game55,1,2
blueSquare1,spottedCircle1,stripedCircle1,blueSquare2,blueSquare2,blueSquare2,45,word5,game55,2,1
spottedCircle1,stripedCircle2,blueSquare2,blueSquare1,blueSquare1,blueSquare1,46,word10,game55,1,2
stripedCircle2,blueSquare1,redSquare1,stripedCircle1,stripedCircle1,redSquare1,47,word3,game55,2,1
blueSquare1,blueSquare2,spottedCircle2,spottedCircle1,spottedCircle1,spottedCircle2,48,word9,game55,1,2
blueSquare1,spottedCircle2,redSquare1,redSquare2,redSquare2,spottedCircle2,49,word14,game55,2,1
stripedCircle2,spottedCircle1,blueSquare2,stripedCircle1,stripedCircle1,stripedCircle2,50,word3,game55,1,2
blueSquare1,stripedCircle1,spottedCircle1,stripedCircle2,stripedCircle2,stripedCircle1,51,word4,game55,2,1
redSquare2,redSquare1,spottedCircle2,spottedCircle1,spottedCircle1,redSquare1,52,word9,game55,1,2
redSquare2,blueSquare1,stripedCircle2,blueSquare2,blueSquare2,blueSquare1,53,word6,game55,2,1
spottedCircle1,redSquare2,blueSquare1,spottedCircle2,spottedCircle2,spottedCircle1,54,word13,game55,1,2
spottedCircle1,blueSquare2,redSquare2,blueSquare1,blueSquare1,blueSquare1,55,word10,game55,2,1
redSquare2,spottedCircle1,stripedCircle1,redSquare1,redSquare1,redSquare2,56,word11,game55,1,2
redSquare1,blueSquare1,spottedCircle1,spottedCircle2,spottedCircle2,spottedCircle1,57,word16,game55,2,1
redSquare1,spottedCircle2,blueSquare2,redSquare2,redSquare2,blueSquare2,58,word14,game55,1,2
blueSquare1,spottedCircle2,redSquare1,spottedCircle1,spottedCircle1,blueSquare1,59,word16,game55,2,1
spottedCircle1,blueSquare1,stripedCircle1,stripedCircle2,stripedCircle2,blueSquare1,60,word4,game55,1,2
stripedCircle2,blueSquare2,redSquare1,blueSquare1,blueSquare1,stripedCircle2,61,word1,game55,2,1
redSquare2,blueSquare1,redSquare1,blueSquare2,blueSquare2,redSquare2,62,word5,game55,1,2
redSquare2,stripedCircle2,spottedCircle1,stripedCircle1,stripedCircle1,redSquare2,63,word3,game55,2,1
stripedCircle2,redSquare2,spottedCircle1,redSquare1,redSquare1,redSquare1,64,word11,game55,1,2
stripedCircle2,blueSquare1,spottedCircle1,blueSquare2,blueSquare2,blueSquare1,65,word1,game55,2,1
redSquare2,stripedCircle2,blueSquare1,stripedCircle1,stripedCircle1,stripedCircle1,66,word3,game55,1,2
stripedCircle2,redSquare2,blueSquare1,redSquare1,redSquare1,redSquare1,67,word11,game55,2,1
blueSquare1,redSquare1,spottedCircle2,spottedCircle1,spottedCircle1,spottedCircle1,68,word16,game55,1,2
stripedCircle1,spottedCircle2,blueSquare1,stripedCircle2,stripedCircle2,blueSquare1,69,word4,game55,2,1
blueSquare2,spottedCircle2,redSquare1,redSquare2,redSquare2,redSquare2,70,word5,game55,1,2
spottedCircle1,blueSquare2,stripedCircle2,blueSquare1,blueSquare1,stripedCircle2,71,word10,game55,2,1
redSquare1,redSquare2,spottedCircle1,spottedCircle2,spottedCircle2,redSquare2,72,word9,game55,1,2
blueSquare1,stripedCircle2,blueSquare2,stripedCircle1,stripedCircle1,stripedCircle1,73,word3,game55,2,1
spottedCircle2,stripedCircle2,redSquare1,spottedCircle1,spottedCircle1,spottedCircle2,74,word16,game55,1,2
spottedCircle2,redSquare2,blueSquare1,blueSquare2,blueSquare2,redSquare2,75,word9,game55,2,1
redSquare1,stripedCircle1,blueSquare1,stripedCircle2,stripedCircle2,stripedCircle2,76,word4,game55,1,2
blueSquare1,stripedCircle2,redSquare1,redSquare2,redSquare2,redSquare2,77,word5,game55,2,1
blueSquare2,spottedCircle2,redSquare1,blueSquare1,blueSquare1,blueSquare1,78,word10,game55,1,2
redSquare2,spottedCircle1,blueSquare1,spottedCircle2,spottedCircle2,spottedCircle2,79,word13,game55,2,1
redSquare2,blueSquare1,stripedCircle1,redSquare1,redSquare1,redSquare1,80,word11,game55,1,2
spottedCircle2,stripedCircle2,stripedCircle1,spottedCircle1,spottedCircle1,spottedCircle1,81,word16,game55,2,1
redSquare2,stripedCircle2,spottedCircle1,redSquare1,redSquare1,redSquare1,82,word11,game55,1,2
redSquare2,stripedCircle2,blueSquare2,stripedCircle1,stripedCircle1,stripedCircle1,83,word3,game55,2,1
blueSquare2,blueSquare1,spottedCircle1,spottedCircle2,spottedCircle2,spottedCircle2,84,word13,game55,1,2
redSquare1,blueSquare1,stripedCircle1,stripedCircle2,stripedCircle2,stripedCircle2,85,word4,game55,2,1
stripedCircle1,redSquare1,blueSquare1,redSquare2,redSquare2,redSquare2,86,word5,game55,1,2
spottedCircle2,stripedCircle2,blueSquare2,blueSquare1,blueSquare1,blueSquare1,87,word10,game55,2,1
redSquare1,redSquare2,blueSquare1,blueSquare2,blueSquare2,blueSquare2,88,word1,game55,1,2
redSquare1,blueSquare1,stripedCircle1,redSquare2,redSquare2,redSquare2,89,word5,game55,2,1
stripedCircle2,spottedCircle2,redSquare2,redSquare1,redSquare1,redSquare1,90,word11,game55,1,2
spottedCircle1,redSquare2,blueSquare1,blueSquare2,blueSquare2,blueSquare2,91,word1,game55,2,1
spottedCircle2,spottedCircle1,stripedCircle2,stripedCircle1,stripedCircle1,stripedCircle1,92,word3,game55,1,2
blueSquare2,redSquare1,spottedCircle1,blueSquare1,blueSquare1,blueSquare1,93,word10,game55,2,1
stripedCircle1,spottedCircle2,blueSquare2,spottedCircle1,spottedCircle1,spottedCircle1,94,word16,game55,1,2
spottedCircle1,redSquare2,blueSquare1,spottedCircle2,spottedCircle2,spottedCircle2,95,word13,game55,2,1
spottedCircle2,blueSquare2,stripedCircle1,stripedCircle2,stripedCircle2,stripedCircle2,96,word4,game55,1,2
